model_tag,split,metric,value,ci_low,ci_high,threshold
GNN_GIN,val@J,F1,0.6787532374743235,0.6700080551329097,0.68781590199339,0.5005074143409729
GNN_GIN,val@J,Brier,0.20874423477912735,0.20601190758719726,0.2114774765573943,0.5005074143409729
GNN_GIN,val@J,ECE,0.02875868156944166,0.023112178172844885,0.038339695942293923,0.5005074143409729
GNN_GIN,test@J,AUC,0.7477359682684545,0.731251438412595,0.7642204981243139,0.5005074143409729
GNN_GIN,test@J,Accuracy,0.6634541838763959,0.6519063774124957,0.674809995924781,0.5005074143409729
GNN_GIN,test@J,Sensitivity,0.7018572825024438,0.6731128906022937,0.7290913605528183,0.5005074143409729
GNN_GIN,test@J,Specificity,0.6563293434892999,0.6436887508232544,0.6687522667134226,0.5005074143409729
GNN_GIN,test@J,Precision,0.2747799464217375,0.2580037973527186,0.29221733047577936,0.5005074143409729
GNN_GIN,test@J,F1,0.3949394939493949,0.3800551071330395,0.40972020241781215,0.5005074143409729
GNN_GIN,test@J,Brier,0.20194681351544175,0.19844812322340818,0.20528413746951327,0.5005074143409729
GNN_GIN,test@J,ECE,0.28748275697486597,0.2835330136709715,0.291191861473086,0.5005074143409729
TopoPool,val@0.5,AUC,0.8213913668808909,0.8117555816673496,0.8310271520944321,0.5
TopoPool,val@0.5,Accuracy,0.6784211734108467,0.670363058891742,0.6863744617618655,0.5
TopoPool,val@0.5,Sensitivity,0.821015585721468,0.8035549923083267,0.8372385812836696,0.5
TopoPool,val@0.5,Specificity,0.6528329123060267,0.6439185563071996,0.6616413682807145,0.5
TopoPool,val@0.5,Precision,0.297938332421091,0.2859753601195011,0.31018434356020164,0.5
TopoPool,val@0.5,F1,0.43721552878179376,0.42821183897891407,0.44601690518525905,0.5
TopoPool,val@0.5,Brier,0.20014926582057158,0.19674147984785129,0.2036898769887146,0.5
TopoPool,val@0.5,ECE,0.2835577848471941,0.2795806638424933,0.28758928960863234,0.5
TopoPool,val@J,AUC,0.8213913668808909,0.8117555816673496,0.8310271520944321,0.5378938913345337
TopoPool,val@J,Accuracy,0.7053468981871032,0.6974726997915346,0.7131004509885768,0.5378938913345337
TopoPool,val@J,Sensitivity,0.792357968828557,0.7739768846933146,0.809611937614823,0.5378938913345337
TopoPool,val@J,Specificity,0.6897329483940816,0.6810563733517018,0.6982780548704847,0.5378938913345337
TopoPool,val@J,Precision,0.3142572283150548,0.30155551788801255,0.32724327655771596,0.5378938913345337
TopoPool,val@J,F1,0.45002855511136497,0.43990070983120405,0.45960734319936736,0.5378938913345337
TopoPool,val@J,Brier,0.20014926582057158,0.19674147984785129,0.2036898769887146,0.5378938913345337
TopoPool,val@J,ECE,0.2835577848471941,0.2795806638424933,0.28758928960863234,0.5378938913345337
TopoPool,test@J,AUC,0.8154547511373359,0.8057777325873393,0.8251317696873325,0.5378938913345337
TopoPool,test@J,Accuracy,0.7002447605935445,0.6923335745050884,0.7080383076963465,0.5378938913345337
TopoPool,test@J,Sensitivity,0.7806546165119688,0.7622120221696546,0.7980458149528286,0.5378938913345337
TopoPool,test@J,Specificity,0.6853178561712161,0.6765869366128292,0.6939197029084807,0.5378938913345337
TopoPool,test@J,Precision,0.31531176006314127,0.3026634935211492,0.3282397957083849,0.5378938913345337
TopoPool,test@J,F1,0.4491918482080112,0.43929923605334065,0.4592168389314823,0.5378938913345337
TopoPool,test@J,Brier,0.20070881879520414,0.19715911514063855,0.20415052499846836,0.5378938913345337
TopoPool,test@J,ECE,0.27885481914795196,0.27476061672331525,0.2829016024567887,0.5378938913345337
TTG_TCL__ttg_tcl_pi50_L3_H64_seed42_best,val@0.5,AUC,0.7048093624972027,0.6951793074429679,0.7144394175514376,0.5
TTG_TCL__ttg_tcl_pi50_L3_H64_seed42_best,val@0.5,Accuracy,0.6561479869423286,0.6472298343116741,0.6649573932564207,0.5
TTG_TCL__ttg_tcl_pi50_L3_H64_seed42_best,val@0.5,Sensitivity,0.6499818643453029,0.6372918371492253,0.6624630601858466,0.5
TTG_TCL__ttg_tcl_pi50_L3_H64_seed42_best,val@0.5,Specificity,0.6623141095393543,0.6497223966153624,0.6746798199685423,0.5
TTG_TCL__ttg_tcl_pi50_L3_H64_seed42_best,val@0.5,Precision,0.6580976863753213,0.6453920827342031,0.6705804116973372,0.5
TTG_TCL__ttg_tcl_pi50_L3_H64_seed42_best,val@0.5,F1,0.654014598540146,0.6449308745660925,0.662751720840537,0.5
TTG_TCL__ttg_tcl_pi50_L3_H64_seed42_best,val@0.5,Brier,0.2208059441625332,0.21865484551728187,0.222970791776231,0.5
